country;year;cluster_id;urban_rural;lat;lon;iwi;month
Madagascar;2016;541;R;-18.833509;47.571587;-0.2362621207625369;1
Madagascar;2016;542;R;-18.842987;47.630718;-0.823607395427153;1
Madagascar;2016;543;R;-18.833024;47.411923;-0.18895810934031;1
Madagascar;2016;544;R;-18.824122;47.447832;0.7764188806304525;1
Madagascar;2016;545;R;-18.756854;47.558353;-0.7989698771834376;1
Madagascar;2016;546;R;-18.317023;47.072833;0.4133598964002363;1
Madagascar;2016;547;R;-18.01371;46.981669;-2.412351404499836;1
Madagascar;2016;548;R;-18.922671;47.65978;-0.8557544230723279;1
Madagascar;2016;549;R;-18.487543;47.804102;-1.0864179509912746;1
Madagascar;2016;550;R;-18.223747;47.626797;-1.9403824214982897;1
Madagascar;2016;551;R;-18.935935;47.479585;1.2011178284556034;1
Madagascar;2016;552;R;-18.907819;47.475495;1.1431540174601047;1
Madagascar;2016;553;R;-18.909095;47.473849;0.7593243322976831;1
Madagascar;2016;554;R;-18.963669;47.532087;1.5247816772310028;1
Madagascar;2016;555;R;-18.98732;47.489231;0.1098714256221243;1
Madagascar;2016;556;R;-19.832187;46.856812;-1.6774945242569854;1
Madagascar;2016;557;R;-19.786984;46.734335;-2.2917450108041333;1
Madagascar;2016;558;R;-19.746468;46.617466;-2.159073236968007;1
Madagascar;2016;559;R;-19.602799;46.739135;-2.0172978554104275;1
Madagascar;2016;560;R;-19.659747;46.650239;-1.7961445753431324;1
Madagascar;2016;561;R;-19.241845;47.450986;-2.274683224401428;1
Madagascar;2016;562;R;-19.267458;46.975346;-0.3334661259243832;1
Madagascar;2016;563;R;-19.457326;46.7052;-2.791394090059201;1
Madagascar;2016;564;R;-19.964288;47.031102;-0.0176617537800995;1
Madagascar;2016;565;R;-20.125303;47.085415;-2.035921293739278;1
Madagascar;2016;566;R;-19.581155;46.28696;-0.1200692807092717;1
Madagascar;2016;567;R;-19.504455;46.25909;-2.186552420394092;1
Madagascar;2016;568;R;-19.673949;46.523954;-1.8002471742259247;1
Madagascar;2016;569;R;-19.458041;46.529929;-1.9805089514873024;1
Madagascar;2016;570;R;-19.660556;46.247565;-2.5531693729619023;1
Madagascar;2016;571;U;-18.997476;47.198296;0.4663922226509593;1
Madagascar;2016;572;R;-18.920667;47.199792;-1.1403192604313654;1
Madagascar;2016;573;R;-18.971374;47.334861;-0.19438498599533;1
